,sensor1,sensor2,sensor3
0,0.16914819616150767,0.28873824425247285,0.5615232993502024
1,-0.2895674581844626,0.10923590832235243,-0.5415473379880686
2,0.29846333828690685,-0.25191715155954514,0.1991811773483518
3,-0.05897492648686245,-0.09757589563625868,-0.09341012284435549
4,-0.10714342175988867,0.2488497090642729,0.7239465281772866
5,0.08022125082998711,0.039582674644897356,-0.03299213976361647
6,0.10665238561988183,-0.008591588295016508,-0.06803102178881407
7,0.3826975369146617,-0.2154043741494328,-0.282521060005428
8,0.1173977139785627,0.5286900135305241,0.16692601988689065
9,-0.1724800012647421,0.23780338125639455,-0.08489547803252016
10,-0.21583220033515665,0.29426239005221716,0.11142055355932177
11,-0.27079394188509814,-0.520711128217918,0.3097012774848921
12,-0.19322967717456602,-0.08560913870063767,-0.10601730907673387
13,0.25338239478926244,-0.2457803027773905,-0.5076543256449512
14,0.16853084389920012,0.24977072732949868,0.029390221283311268
15,-0.09664527144528406,-0.02117222648801402,0.20081903223000816
16,-0.2607898314731084,0.030070559032557675,-0.27842799463898543
17,0.27808438992000517,-0.04173057171865152,0.09652078964934406
18,0.4843456540297848,0.12058917675891902,0.07441687441121589
19,-0.05625731179055865,0.4617973799092335,-0.05722463761281854
20,-0.1330809118790906,-0.038355403078046996,0.007941186024895911
21,0.0006807474626111255,-0.11445232797676444,0.41580032212193907
22,0.027358902203813262,-0.1571033288231586,0.36995505592074596
23,0.18730436019856458,0.34151514377900266,0.07146967872685348
24,-0.1019563980143548,0.11199758846390254,-0.026115349833437503
25,0.1645785246782813,0.015648866204913774,-0.4449442888325122
26,0.4151800676637052,-0.16109178958365655,0.035120931953050355
27,0.37108720397129047,0.5618289969541591,0.0934099132659959
28,-0.33082018528472507,0.03498003805828138,0.11060183569685338
29,-0.2996956714199892,0.12427128602821179,0.6234138847759136
30,-0.07811837986530491,-0.41086251691315523,-0.14662311628350494
31,0.2125003952319222,0.015342121955386555,-0.34457616444356415
32,0.208301451291618,0.04418531123151333,-0.6090053725412528
33,-0.10751414930281084,0.30346668132964394,-0.022185755587620946
34,-0.5624015872513991,-0.3316961857275553,0.17183853664006077
35,0.11591559427071814,0.05492479660028393,0.1310682104208649
36,0.4298779523824582,0.1282601395470318,-0.27367999689824013
37,0.18631628039333487,0.16845659725972514,0.45771599407731567
38,0.2621518006766372,0.3921456190754861,-0.1862460009829224
39,-0.018339788788060783,-0.08468851319373395,0.22767125957642126
40,-0.1233234261864862,0.06320954245619269,-0.3992635416437439
41,-0.17297404116735696,0.11874812212427263,0.3822352999118724
42,0.11035768488949324,0.4258973054815315,0.018747570200891434
43,-0.016240079678755435,-0.06320954245619274,-0.07441656004367603
44,0.06910535302115288,0.16385386248352865,0.14875138452703937
45,0.5514117684257124,-0.09604178163030053,-0.33409724645472
46,0.23485550320928333,0.31236658490747593,0.4925908810359878
47,-0.36490893856515,-0.12212329076487721,0.21162489246010424
48,-0.12406409080848638,0.09082536197588853,-0.33769989845928455
49,0.4039412527271004,-0.30592142084250584,-0.30757300924135766
50,0.1506220950453727,0.15158016491921938,0.05395018531966473
51,-0.1602531065229076,-0.06719859235417378,-0.23864059092714313
52,-0.06403863787270365,0.016262551083129236,-0.08915253846548811
53,-0.06959638916115972,-0.11752075236784174,0.31919832085818156
54,0.2847535333733836,-0.08622282357885314,0.15186257527792718
55,0.1173977139785627,0.028536346837019017,-0.3948424861442506
56,0.13147785120308605,0.11414538734807614,0.2776095911440569
57,0.22126980111929692,0.24209819350809766,0.1420385896633858
58,-0.048723400891643176,-0.0638232273344082,0.13237807516947042
59,-0.28932083346507725,0.07057376099477825,-0.12992181679288511
60,-0.05428115218009924,0.1503527951627885,0.35472814019115645
61,0.2220104657412971,0.18441240409332718,0.012198246457863845
62,0.08318549024567623,-0.14482963125884935,0.061154441436995076
63,-0.08503493850191289,-0.058913748308684497,-0.32181700246359346
64,0.3804739621209728,0.1660018577468633,0.448546940837077
65,0.28907658013722465,0.02915003171523448,0.5019244532886513
66,-0.2389287633983621,0.1350106732074019,-0.2726970743908866
67,-0.2769698358997059,-0.2589750186069255,0.00843238530562298
68,0.25029484301388066,0.022706340493972115,0.03217373626868794
69,0.730130900812597,-0.20497074932396475,-0.08849760609118534
70,-0.060457046194707,0.32709502198464707,-0.2391320521808199
71,-0.40023239637019004,-0.2313601809830348,0.29725756237313966
72,-0.13172210453093872,0.15863763920827773,0.04216140258221507
73,0.25103550763588084,-0.1386927824766947,-0.2032742427147941
74,0.29710453093875494,0.3645288176599852,0.2681135956625663
75,-0.04810604862933564,0.2433255632645286,0.11289409900691304
76,0.1731005153824265,0.17060439614389875,0.30822794161566064
77,0.08145635058652424,-0.3280140764582626,-0.1713470753863838
78,-0.22311948651468677,0.04510583854883653,-0.17151054650700978
79,-0.2874679862143106,0.06719859235417372,0.07720028460741267
80,0.0989947671293516,0.03498003805828138,0.2604178782915592
81,0.13295997091093062,-0.10095126065602425,-0.24453498229586795
82,0.052678486736016765,0.10616748393127512,0.12992286468468423
83,0.1721124355771968,0.40227092861813873,0.6664759503592698
84,0.26610411989755595,0.33323187076680166,-0.4133440637453538
85,-0.07083188414961895,-0.18502648172986477,0.2563248129251167
86,0.004262576279761025,-0.48112894452092314,-0.36913665242581706
87,0.19026859961425374,0.07916534928979474,-0.34490415457661494
88,0.5414076580137225,0.002761483762389043,-0.44789200846277405
89,-0.1128252758718816,0.3218772276761079,0.155137237149441
90,-0.3544107882505454,-0.129794449932151,0.21457261209036607
91,0.3634299807126823,0.008284647666328217,0.02873528890900851
92,0.32217725361241983,-0.03221855429589236,0.0847320069118944
93,0.24757722831757684,0.5529310571679376,0.5325417558684561
94,-0.07626632307838234,-0.0297638147830305,-0.4357752355922736
95,0.09775966737281444,0.024854237567726235,0.21801074508250584
96,-0.009076501090840046,-0.2264507019573111,0.07441687441121589
97,-0.2994482562367597,0.13715866847073654,-0.1913219888567185
98,-0.11591282764726338,0.13715866847073654,0.03675826288880725
99,0.17396528282796353,-0.02117222648801402,0.10176024864376614
100,0.2593108736206407,-0.0868365084570686,0.16414281926905364
101,0.08417357005090594,0.29641077807387384,-0.260581349412185
102,0.013525784930597341,0.19085599712500906,0.6078589789132735
103,-0.15024820564707364,0.12979444993215095,0.18329932924445963
104,-0.1324627691529389,-0.33568661027966357,0.2702418639061006
105,-0.0321729060612767,-0.31113921515104503,-0.5084727291398798
106,0.4272844405096912,0.003988853518819974,0.11469521543083556
107,0.18619296803364221,0.3151276759115429,0.0439625190061376
108,0.0032744964745313127,0.06290279820666547,-0.43806802284823265
109,-0.20125841843994055,-0.04510593673841709,0.110274369509702
110,-0.046253201378568885,-0.021478970737541236,-0.09341012284435549
111,0.6047680779081166,0.0573796343027263,0.38550996178338615
112,-0.02970270654820243,0.13899972310538292,-0.04821926507156567
113,-0.17803854301704233,0.0322184561063118,0.1559556406443697
114,0.046255968002023654,0.15434184506076948,0.1923049113640723
115,-0.07231400385746352,0.14912542540635754,-0.17478520837852357
116,0.18866316754671653,0.06106174357201909,0.4054848752537209
117,-0.21743763240269387,-0.2494624120466833,-0.26303760778877006
118,0.11319837480633643,0.08714325270659576,-0.03282835427545084
119,0.005374126537452236,0.17520713092009524,-0.33508016896207354
120,0.03970993929237683,0.1663086019963905,0.2239051364512307
121,0.0035215164258387424,0.22184718166447046,0.05018437656201381
122,-0.2841330192556992,-0.06535753771952738,0.22177686820769643
123,-0.034519556075505047,-0.07180113075120922,-0.18280786799078264
124,0.14543428083599466,-0.37128033321616044,0.04723718087765139
125,0.23917854997312435,0.3077634573729574,-0.20163743572493667
126,0.1311071236601639,0.0895979922194576,-0.11846102418848628
127,-0.06873162171562268,0.08867756309171493,0.17773292800878562
128,-0.497311632465931,-0.32341291271535433,-0.1397458024074265
129,0.2399200050589687,0.24854335757306775,0.3891115658961519
130,0.6505904764916054,0.13746541272026375,-0.32574659670941003
131,0.1648259398615108,0.601411180651154,0.4868610086796878
132,-0.30142441584721913,-0.0316048694176769,-0.31363087173070847
133,-0.0381011477535017,0.07241481562942464,0.30347994387491534
134,0.18471084832579765,-0.0773242946551484,0.12763007742872512
135,-0.021674518607518834,0.0322184561063118,-0.051330246244093714
136,-0.20743352199070414,-0.05584532391760717,-0.11927942768341501
137,-0.061568438359629385,-0.014421692827643925,0.13712712080201456
138,0.2850009485566131,0.1439092021311066,-0.10306958944647202
139,0.2538764346918773,0.266339237145511,0.21817421620313182
140,-0.08244142662914593,0.22767708981793683,-0.04183372681670371
141,-0.14716065387169186,-0.100644320027336,-0.05722463761281854
142,-0.06799095709362248,-0.20313067658512352,-0.090789869401245
143,-0.13641508837385774,-0.3887698612973986,-0.3422844250794039
144,0.23633762291712787,0.22307455142090138,-0.10159625357724052
145,0.2688209441300156,-0.0500154157641408,0.1587398891540056
146,-0.3495937015840895,0.124578030277739,0.08555072477436279
147,0.03304036108388409,0.03344582586274272,0.053622719132513354
148,0.087508299870364,0.3617677266559181,0.03610333051450449
149,0.3903547601732698,0.3780298849807254,-0.08227574853530913
150,0.20755999620577367,0.18073029482403444,-0.04592700176150601
151,-0.1643287381035191,-0.15648964394494316,0.10896450476109648
152,-0.1365391911973946,-0.06965333186703561,0.45673411946176096
153,-0.004506671514844852,0.14912542540635754,0.11174801974647317
154,-0.04761200872672079,-0.0012273697564309516,0.263856011283699
155,0.1010943971922725,-0.0027616801415501213,0.16135961865121665
156,0.1465464634647612,0.13347655920144375,-0.2700773448936756
157,0.3723226989597497,0.299478220569146,-0.3902579595241313
158,0.07219306288930351,0.33476559201443773,0.3137943428513346
159,-0.3896109336958928,-0.010739583558351147,0.2340571121988229
160,0.05181395642963298,-0.5458731901205571,-0.28907038374845556
161,0.08911396907705448,-0.3850877520281058,-0.019074774415092897
162,0.1517334872102951,-0.2111075981061194,0.4359397546046986
163,0.07132853258291973,0.38539410351931086,-0.38747475890629424
164,-0.18532503873272832,0.1503527951627885,-0.3069180768670549
165,0.08985502893097676,0.12764645466881633,0.04150647020791231
166,-0.06305055806747395,-0.05185627401962614,-0.020384639163698412
167,0.5680858127549248,0.10954284895104067,0.021694765885253847
168,0.40307648528156337,0.4044193166397954,-0.22210381044894817
169,-0.0381011477535017,0.01810370390735614,0.19672596686356564
170,0.049837757295981354,-0.22307494417922347,0.44003281997114113
171,-0.3497170139437822,0.0681190214819164,-0.090789869401245
172,-0.10430249470389222,0.331083482745145,0.09979545152085786
173,0.1091225851329561,0.00030674424952718826,0.21424462195731528
174,-0.18100278243273146,0.11567969773319531,-0.10044985994926098
175,0.013402314478135835,0.0049094790257236814,-0.28792503801227487
176,0.7085164574572361,0.2095734841001612,0.1440033867862941
177,0.48854538843393314,0.034366353180065916,0.1531724400265327
178,-0.09318699212698008,-0.04111688684043606,0.3413015025720505
179,-0.5244838271097481,-0.4418531123151336,-0.40090034863360136
180,-0.09293957694375053,0.07456281089275928,-0.15448230477513802
181,0.14024725709046076,0.1466706858934957,-0.39959048388499585
182,-0.2283065102602207,0.369744648176914,-0.07687260884190132
183,-0.3116759414424384,-0.2546802063552224,0.34031962795649584
184,-0.14864277357953642,-0.03313898342363504,0.1675809522611934
185,0.23497960603282014,-0.2298244959437884,0.19279637261774907
186,0.3856617763303508,0.34581191982231607,-0.20589397221200514
187,0.26178107313371496,0.24394023003854917,0.03413853339159621
188,0.1973084706105544,-0.012887382442524756,0.05411397080783036
189,-0.2108918013090081,-0.19361807002488127,0.08096619815424348
190,0.19632039080532468,0.43203415426368613,0.09668457513750969
191,-0.06169175071932205,0.4096351471567242,0.41023392088626504
192,-0.1633406582982894,0.05032216001366796,0.01580037451652902
193,0.020936383469820154,-0.14575025676575307,0.206549952478107
194,0.4067813893192527,-0.2810676742226822,-0.173638814750544
195,0.5572169348973979,0.25437189107240693,-0.03217342190114808
196,0.08491462990482822,0.1847191483428544,0.27564479402114866
197,-0.3757778164226769,-0.02454739512861856,0.007613719837744532
198,-0.20113431561640369,-0.2810676742226822,-0.06999581891172235
199,0.35033752806146656,0.06689165172548547,-0.28432238600771026
200,0.3383572580390174,0.2905802807829244,-0.17724041886330974
201,-0.15432462769152935,0.27309075270168626,0.21784727396187986
202,-0.2806747399373952,-0.1230439162717809,-0.04379852393961199
203,-0.13011667246340147,-0.2313601809830348,0.2733530546569884
204,-0.014881509469756794,-0.18563918471227508,-0.3447396355641901
205,0.3315640117621021,0.2522254668423605,0.10880082406211074
206,0.3082208239795112,0.16385386248352865,-0.09390053620623338
207,0.19199813450532785,-0.22062020466636162,-0.02644281602058888
208,0.15247494229613945,0.16722922750329422,0.5320513425065783
209,-0.002777531855692857,0.27155506766243986,0.2517402863049974
210,0.0702169032788441,0.3648351691511903,-0.10929197094824768
211,-0.0029010023081543633,0.0555384814784994,0.35341827544255094
212,-0.17742040029089065,-0.18594749999509053,-0.6293082761446382
213,0.2824074366838462,0.0033751686406045117,0.08784298808442245
214,0.45383928289120073,0.23903075101282548,0.2456813759238477
215,-0.056874664052866175,-0.008591588295016508,-0.07376162766937328
216,-0.21212729629746735,-0.35010673207401927,0.07932886721848657
217,-0.00030733234261858677,-0.23412127198710186,-0.0388865311323413
218,0.4057933095140229,0.2617361096109925,-0.173638814750544
219,0.5554874000063239,0.20128864005467192,-0.2722066610290087
220,-0.27487036392955383,0.4498319976277397,0.10847335787495936
221,-0.6265026717677933,-0.14114752198955655,0.2889069126278298
222,0.051566936478325553,0.061982172699761764,-0.17494867949914952
223,0.5380726910551112,-0.23933710250403067,-0.10257917608459412
224,0.11591559427071814,0.2746244739493223,0.15448230477513822
225,-0.15901761153444835,-0.08100640392444118,0.15350043015958353
226,-0.1792732475416574,-0.08929124796993043,-0.020057172976547036
227,0.21484728238530382,0.002761483762389043,0.20605849122443023
228,0.3437916969677808,0.3571645991213996,0.13057779705898698
229,-0.0267384671325133,0.23074551420901415,0.2019654258579877
230,-0.08676447339298694,0.0429579414750824,-0.2599264170378822
231,0.0027804565719164597,-0.12089592100844629,0.10307011339237165
232,0.37750972270528366,-0.00920527317323197,-0.23340113193272105
233,0.17878236949441942,0.5998774594035179,0.35751134080899355
234,-0.23028266987068008,-0.17398015392198643,0.42808056611306555
235,-0.4045554431340311,-0.3329235554839863,-0.4598442623208497
236,0.18829244000379433,-0.3185034336896306,0.1986907639864739
237,0.4377825908242959,0.13163550456679735,-0.17429374712484674
238,0.45075094065197474,0.15556921481720043,0.02988147295862828
239,-0.1711219843804344,0.37219938768977584,-0.43921441647621223
240,-0.30969978183197894,-0.22583603518329048,0.8541135516511108
241,0.041068549024567684,0.07732429465514834,-0.02382308652337784
242,0.24325418155373582,-0.07302850050764015,-0.20065451321758312
243,-0.06428526259208898,0.331083482745145,-0.4893162191644739
244,0.025135722642046422,-0.1650822141357648,0.5589035698529914
245,0.2796898219875424,-0.06934639123834736,-0.07277922910791913
246,-0.02982617700066393,-0.05062910064235625,0.20818675946796447
247,-0.09590381635943968,0.3832457154976542,0.19590651547683802
248,0.03155824137603953,0.07118744587299372,-0.15726550539297504
249,-0.009694090492300822,-0.17428650541319157,-0.18984865298748702
250,0.2842594934707688,-0.09911020602137785,-0.01858362752895577
251,0.1228325481392482,0.41607834743008404,-0.0244780188976806
252,-0.35552218041546774,0.4903351995899603,0.1837907904981364
253,-0.45470088848136087,-0.22767807171374205,0.07179714491400485
254,0.0945484080058179,-0.5621353484453644,0.0768728184202613
255,0.42419688873430944,-0.10800853856592155,-0.17658653438080588
256,0.4652022006513423,0.4440015003367902,-0.10683571257166259
257,0.020689363518512728,0.3942920433055325,-0.12484687681088791
258,-0.46593970341796564,-0.019331171853367628,0.21948408095173735
259,-0.23645856388528785,-0.04940173088592534,0.1156776139922897
260,0.24547775634742477,-0.13040813481036648,0.14940631690134212
261,0.5280685806431215,0.4013499103529129,-0.2042571652221477
262,-0.10306779017927717,0.23810973274759972,-0.09390053620623338
263,-0.32328627438580954,-0.11874812212427266,0.3758494472894708
264,-0.12628766560217533,-0.13899972310538297,-0.23749524519096243
265,0.2144765548423816,0.17367282053497607,0.3894395560292027
266,0.06935237297246032,0.2878191897788574,-0.40286514575650967
267,-0.26326003098618267,0.17305913565676062,0.46410184669971727
268,0.08701425996774914,-0.19545814276372248,-0.4383949650894846
269,0.34082745755209165,-0.09604178163030053,0.11174801974647317
270,0.2627691529389447,0.3451972530482955,-0.12091728256507137
271,-0.42098207228001394,0.2605087398545616,0.4090875272582855
272,-0.39109305340373735,0.02700213464148036,0.032337416967673685
273,0.3357637461662505,-0.5317574560257964,-0.3291857775933487
274,0.4318541119929176,0.10954284895104067,-0.18035160961419758
275,-0.44160843583014514,0.2970234810562842,0.1923049113640723
276,-0.3350191292250292,0.35102775033924494,0.007286253650593153
277,0.15284487937521746,-0.10892916407282527,0.3648790680469498
278,0.3413214974547065,-0.3593129871430563,-0.03905021183132704
279,0.6313229202896261,-0.29794449932151,-0.049529129820171186
280,-0.016487099630062858,0.5188710554790767,-0.17855133150371416
281,0.09133714863882132,0.16446754736174413,-0.031682275015010954
282,-0.018092768836753346,-0.2387243995216204,0.14613165502982833
283,-0.08293546653176077,-0.10463336992531702,0.11764262069355776
284,0.1537096468207545,0.4038046498657748,0.2566517551663686
285,-0.19174755746672145,0.3040813481036646,0.28121224314862153
286,-0.13579773611155022,-0.09266641661053496,-0.015800112543579103
287,0.3203244063616531,-0.47867420500806135,-0.33786336957991053
288,0.45519729977550843,0.22430192117733233,-0.29643915887821076
289,-0.044400354127802126,0.5274626437740932,0.1364721884277118
290,-0.4689039428336548,0.40533837111341087,0.19754437035849437
291,-0.17717377557150532,-0.6072416779421034,0.0711422125397021
292,0.24967670028772895,-0.5992627926294973,0.10045038389516062
293,0.22559284788313794,0.1623197484775705,-0.3915678242727368
294,-0.31723369273089447,0.7244545077854517,0.2581250910356001
295,-0.7045609763809404,0.12120286163713449,-0.2723701321496346
296,0.2665981598001708,-0.41853308694294594,0.005648922714836255
297,0.6760331362443484,-0.41301090493481196,-0.11485837218392167
298,0.3615771334619155,0.21601707713184304,0.19836277385342307
299,-0.1293752173775571,0.47038896820424997,-0.14744151977843364
300,0.17631216998134513,0.2709423646800295,0.415963793242565
301,0.1638378600562811,-0.23043916271780907,-0.08980747083979086
302,-0.1637113858412116,0.018410546346463875,0.2011459744712601
303,-0.31266402124766807,0.564283736467021,-0.04494460320005187
304,0.07194604293799609,0.5492489478986448,-0.19148545997734448
305,0.1848341606854903,-0.035286978686969686,-0.07605389097943294
306,0.12060897334555926,-0.22706340493972144,0.19672596686356564
307,0.10850499573149533,0.2460886180602059,-0.32853084521904596
308,-0.1045499098871217,0.1463639416439685,0.4735978421812078
309,0.08256790084421546,0.03620740781471231,0.059680895989403814
310,-0.0821948019097606,-0.32648035521062646,0.15497376602881502
311,0.04008046921933797,-0.06658490747595831,-0.5991813869267114
312,-0.05378711227748438,-2.0816681711721685e-17,-0.009578254987702893
313,-0.4642109589907357,0.6811902148191642,-0.11927942768341501
314,-0.27425222120340215,-0.29671712956507906,0.3737211790459365
315,0.19804992569639873,-0.1472843707717112,-0.2109699600858013
316,0.705922945584469,-0.345505568331111,0.13499780466668143
317,0.3739281310272869,0.18226440882999256,0.04903819251239404
318,0.09393081860435712,-0.23320025372187608,0.28448690502013535
319,-0.02080998830113504,0.02915003171523448,-0.028407613143497157
320,-0.26029579157049354,-0.07425587026407107,-0.06410142754299752
321,0.005374126537452236,0.6584848562209972,-0.007122310978657488
322,0.005003636133683307,0.3553245263825583,0.15530070827006695
323,0.0946718784582794,0.1399201522331256,0.17904279275739113
324,-0.008088421285610334,-0.4915625693463912,0.02840782272185713
325,0.09356032820058817,0.015648866204913774,0.20589502010380425
326,0.16408448477566642,0.44369514884558503,-0.16217802214614516
327,0.17421269801119305,-0.020251600981110313,0.033811067204444836
328,0.08837290922313219,-0.4694699137306345,0.18591905874167067
329,0.05144338697947963,-0.2522254668423606,-0.16790789450244514
330,-0.0012954121478482921,0.0573796343027263,-0.014981499470290597
331,0.26301577765833,0.5931259438473426,-0.053131257878836366
332,-0.16074714642552246,0.3359929617708687,-0.013016702347382319
333,-0.35725092484269766,-0.4924816238200067,0.18984865298748724
334,0.11690367407594784,-0.3764961637330893,-0.2982394369886942
335,0.5349851392797295,0.11169064783521429,0.07228829180014198
336,0.3484846808106998,0.21816507239517768,0.10683602693920247
337,-0.1849551016536503,-0.075483240020502,0.34621401932522067
338,-0.1714919214595124,0.1678429123815097,0.4377410806069809
339,0.2220104657412971,0.24731598781663683,0.016291573797256088
340,0.06391793404369692,0.47898055649926646,0.039705458573169664
